,velocity1,velocity2,velocity3,velocity4,avg_velocity,weight,dhweight,horsename,horsenum,result,time_result,multipul_wins
1,1.4219734654910803,-0.9657933012597009,1.2087367463247007,-1.0143553916670864,-0.1336325435870069,1.4555772362448067,0.5669467095138409,サンクトゥスレーン,2,0,1:33:8,0
2,-1.0751485311049738,-1.4289241735397877,-2.0268081569645675,-0.8317920366522826,-1.6641121161221,0.6450469886838939,-0.2834733547569204,アルアンデス,3,0,1:36:5,0
3,0.10699852487344011,0.37547893890559386,0.7444082797850621,0.9821700765445601,0.7586986834092898,0.5099586140904084,-0.2834733547569204,ハンキードーリ,4,0,1:33:7,0
4,-2.2280465877602103,-1.077084401718494,-0.6191582095990196,-1.1693920601313776,-1.567736227090713,-0.266799539822133,-0.2834733547569204,ラダムドゥラメール,5,0,1:38:1,0
5,0.6084583546765384,-0.7208096747902154,-0.16946112251268433,-0.48993207596839,-0.37683996397248726,-0.6045204763058467,1.7008401285415224,アップルカッター,6,0,1:34:8,0
6,-0.10502498628984909,-0.23873172507652415,-0.975511232551962,0.6100171060075396,-0.12479754672599563,-1.5839111921086162,-0.8504200642707612,アエノヴァレンチノ,7,0,1:35:0,0
7,0.10699852487344011,0.8763989102223312,0.11871694314421097,1.2861807490830663,0.9113544860297481,0.44241442679366566,0.8504200642707612,カノンブルー,8,1,1:33:6,150
8,0.3493186395619152,0.988548493701986,1.1488111085782,1.3673101035590447,1.311848894093088,-0.7058367572509607,0.2834733547569204,ニネンイチクミ,9,0,1:33:6,0
9,0.40723629783932086,1.0607982547805501,0.3765172639882811,-0.8883523746151113,0.24442724823113676,1.1854004870578356,-1.984313483298443,マートレット,10,1,1:33:4,240
0,1.7156232276538648,0.292595557119331,0.7111438320993004,2.590269429052994,2.212703732268921,-0.5176210946782157,1.132299420253839,メロス,1,1,1:34:2,180
1,0.12709122552416416,1.9753108236465964,-0.9254809867114124,0.003692314321940044,0.31929295749322234,0.16427495819129048,-1.3159155424571642,ポートフィリップ,2,0,1:35:1,0
2,0.5883673427926314,-0.4025472328431496,0.6162424512863817,-0.6212524919218045,-0.23965763614017058,-0.48662581954778356,1.7443531609315899,ミナヅル,3,0,1:35:3,0
3,-0.8708027748332858,-1.5759254652370256,-0.7833031752283429,-0.9239090080346123,-1.3132733731814281,0.25726078358258675,-1.0098886721182887,アサーティブ,4,0,1:37:0,0
4,-1.0497862196148513,-0.4374206169549753,-1.421410185018587,-0.7430805099988269,-1.090836856887283,-2.470323427895438,0.8262725499149637,メイショウエクボ,5,0,1:36:8,0
5,-0.2384446860824861,0.1579134287473295,1.4777338196593863,0.17410685970134193,0.4062394771390485,0.16427495819129048,0.2142188092372128,テルプシコレ,6,0,1:36:2,0
6,-0.2384446860824861,-0.7971641642752612,1.381186483038407,0.32640971426747895,0.24876534424699967,0.5362182597564756,-0.39783493144053805,シュティーア,7,1,1:33:4,180
7,0.8674859625298015,1.055794284560652,-0.41443068451902954,-0.028196068070084783,0.3351266948882972,1.032142661843389,-0.09180806110166263,ブランドランナー,8,1,1:33:8,200
8,0.681209556003196,0.292595557119331,-0.5992560358765452,-0.21808933231445538,-0.04869114146057866,0.5052229846260435,-1.0098886721182887,フィールドファミユ,9,0,1:35:6,0
9,-1.582298947890559,-0.5611521718828372,-0.0424255187293903,-0.5599509070039401,-0.8296691983670632,0.8151757359303645,-0.09180806110166263,フクノサンデー,10,0,1:36:4,0
0,-2.07341087044586,-1.3096076869151723,,0.29269829227370137,,-0.4902095987588903,0.0,ブンブンブラウ,1,0,1:26:1,0
1,-0.12091412505476826,0.7836036436675121,,0.277138658393417,,1.2695171660166107,-0.20604084592303354,ブレイクスルー,2,0,1:23:0,0
2,0.20922990600774363,0.250799514829253,,-2.840657501809258,,0.1696879380319226,-1.2362450755382013,ラグビーガール,3,0,1:23:0,0
3,-0.4447962040001834,0.2887875481873231,,0.29443787619547984,,0.012569476891252864,1.2362450755382013,エイシンブラフマー,4,0,1:23:5,0
4,0.0984749491202475,0.6119529105427097,,0.38261531466819465,,-1.3386492889185069,-1.6483267673842683,チョウキャプテン,5,1,1:22:3,220
5,-0.048096287357728494,-1.5666175732771357,,0.3257989468831529,,0.012569476891252864,0.0,ハシノテンザンビ,6,0,1:23:4,0
6,0.2834639424145717,0.9501653551842173,,0.37960580951119455,,-0.33309113761822057,0.20604084592303354,クラウドチェンバー,7,1,1:22:5,210
7,1.6363252826363925,0.5692628441720237,,0.25994904492801,,0.9552802437352713,1.4422859214612347,オロマップレディ,8,0,1:23:2,0
8,1.1156186420615612,0.7836036436675121,,0.41377549514179546,,-1.5900388267435785,-0.6181225377691006,メイショウチロル,9,1,1:22:8,120
9,-0.6558952353819968,-1.3619502000581554,,0.214638063814309,,1.3323645504728787,0.8241633836921342,エピステーメ,10,0,1:24:2,0
0,-0.3527705200413748,0.264637147463794,0.7333509964719216,0.5457931592827131,0.5545254635801605,-0.32547409366686814,0.012551092808470147,トゥラヴユーモア,1,1,1:23:3,310
1,0.06535801060815061,0.17914525223808012,0.28213453304565805,0.25949103737072843,0.24872745104354227,-1.7104702369301368,-0.43928824829645435,プティリュシオル,2,0,1:24:6,0
2,-0.508445989073637,0.4227438376397672,-2.265656384143706,0.25949103737072843,-0.8173463418198328,-0.1315746336100105,1.819908457228168,シャトーヒミコ,3,1,1:23:1,820
3,-1.5947402546002503,0.253712679410031,0.3792952872556779,0.48051259725815093,0.35360758956070726,0.8656225895395429,0.012551092808470147,ルナミノル,4,0,1:24:1,0
4,0.1500546969659717,0.29040078219865995,0.374571282832368,0.29843724943713246,0.3753174038532356,0.1454245950426432,0.6150035476150362,デラウェア,5,1,1:23:4,240
5,-0.3527705200413748,0.3052971787238166,0.4030652777666202,0.1465228321843259,0.3192174338754732,-1.1841717024900946,-0.43928824829645435,ジプソフィーユ,6,0,1:23:9,0
6,-0.1448135866304103,0.2978329800353253,0.3557741971689343,0.25949103737072843,0.34686111412400666,-0.9625723195679717,-0.13806202089317135,ユーフォリア,7,0,1:26:3,0
7,1.185045778645921,0.2878355166823714,0.4159689869011318,0.5179575591846439,0.5062690261473544,0.42242382369529696,1.0668428887199608,コスモソレイユ,8,0,1:27:4,0
8,-0.22826015314499576,0.2356588819934747,0.3982911781925411,0.1465228321843259,0.29039990850177116,0.06232482644684709,-0.13806202089317135,ヨウウッドテール,9,0,1:24:5,0
9,2.48653481079635,-3.169287310769049,-1.9720555475629051,-2.635502214383731,-2.9663447749336,0.5332235151563585,0.012551092808470147,トーセンベリーニ,10,0,1:24:1,0
10,-0.26985126127054004,0.3710351358872411,0.6131256590261095,0.25949103737072843,0.5028950661764363,2.0844191956112192,-2.397258726417794,ビッグスコール,11,0,1:23:7,0
11,-0.4353410122138004,0.2609879184964904,0.28213453304565805,0.24026494748171076,0.2858706598907461,0.20082444077317396,0.012551092808470147,トワノバルド,12,0,1:23:7,0
0,-0.11804758392537308,0.021328556144671662,0.6412274466991755,0.6049961642737052,0.47007337028867063,1.176668438332959,0.9774241663479968,シンボリセザンヌ,1,0,1:34:9,0
1,-0.11804758392537308,0.31033952139562626,1.062862431608468,-0.26986938011864686,0.3192408803096159,-1.7557229379542272,0.5614989891786365,アイビーグラチア,2,0,1:34:8,0
2,-2.415731951060731,-0.12270876616991476,-1.0182557024625292,1.159496763519135,-1.2347761994163926,-0.3080866889010592,-0.6862765423294445,マロンクリスタル,3,0,1:34:1,0
3,0.5044789331877793,0.4623952243434673,0.15220584784509594,0.056445142273400195,0.5359122034288534,-0.12249229799680693,0.7694615777633166,プラードデラルス,4,1,1:33:6,320
4,-0.5697395278394958,0.7462120369235632,-1.0182557024625292,-0.26986938011864686,-0.5596130965585392,-0.048254541635106014,-0.4783139537447643,アミフジエンブレム,5,0,1:34:7,0
5,0.33848046217198,-0.4098521350082881,-1.0182557024625292,0.6049961642737052,-0.05595008292218433,-0.3452055670819097,0.5614989891786365,リコーヴィニャーレ,6,1,1:33:6,680
6,0.4303732457272694,0.8921352621075606,-0.46984791632709616,-0.16133078808817153,0.3132483713084478,1.7334516110457159,-0.06238877657540401,アスカノホマレ,7,0,1:34:0,0
7,1.266358893525688,1.184936499117973,0.6412274466991755,0.7154172339290684,1.7238925890888088,-0.6050377143478629,-2.349977251006886,ラブヘネシー,8,1,1:33:2,140
8,-0.11804758392537308,-0.8382540032322287,-0.7446395990905623,-2.496727062216696,-1.8367314447267826,-0.530799957986162,0.7694615777633166,ムービンオン,9,0,1:34:9,0
9,0.7999226960637008,-2.2465321956226494,1.771731449953225,0.056445142273400195,0.32470340919945667,0.8054796565244545,-0.06238877657540401,オーシャンセブン,10,0,1:35:0,0
0,-0.771251366242332,1.8785113315794422,0.39532155068970065,0.6920413510041156,0.8058529090118578,1.1316159506595704,-0.1385684988684233,ムルガン,1,0,2:00:0,0
1,-0.07460930050113809,-0.273402882535135,-2.039075066615677,-0.611493894243723,-1.3026416423960199,0.6768037982413695,1.2194027900421252,リバプールタウン,2,1,1:53:5,140
2,1.9758749500283168,-0.5596180735750054,0.4966313928949027,0.6158990207592812,0.6906882623804493,-0.9908407606253672,-0.914552092531594,ライツアウトマーチ,3,0,1:55:4,0
3,-0.42058697024122504,-0.8532412718210836,0.36262511805694736,0.5566249384327637,0.5329462361370612,-1.180345824132951,-0.5265602957000086,オメガレイノワール,4,0,1:55:7,0
4,-0.1717027163901052,0.3142247663254807,0.3965059785780757,-1.7825843819530114,-1.2657785471978669,0.9800118998535033,-1.3025438893631793,ビッグウェーブ,5,1,1:54:0,110
5,-0.5377245966535555,-0.5064738699737106,0.38799102639604977,0.5295129660005754,0.5389327820645156,0.29779367122620204,0.4434191963789546,フレアリングデット,6,1,1:55:1,0
6,-0.29614484331566515,-0.3899383762544228,0.3916562885428752,0.5430689522166696,0.5359395091007884,-0.9150387352223337,1.2194027900421252,メイショウワザモノ,8,0,1:56:2,0
0,-0.914610576022826,-2.817606478760161,0.928909769104268,-0.9168383121041047,-2.5361722293218216,-0.10565388313332444,-0.8006846385506338,ロマンレガシ,1,0,1:42:9,0
1,2.586581630791539,0.6837420141498443,2.451063030239952,2.4076022235400445,1.4980622445488072,-0.5538824782443963,2.5868272937789705,ユーデモニクス,2,1,1:32:3,100
2,-0.716243512247374,0.18968390913451477,-0.8273150561117161,-0.7684516215289157,-0.11867945506177031,0.5987053377555027,-0.33875119323296043,ダイワウェッジ,3,0,1:33:8,0
3,-0.24344381888783412,0.22500909807311945,-0.8927156631211322,-0.6843785685443348,-0.03766475801929428,-0.9700947451332487,-0.18477337812706934,ステラポラーレ,4,0,1:35:4,0
4,0.06808092483876127,0.22900203807062217,-0.5605683314215903,0.040408579497915334,0.13630520147956202,-0.20170286779998267,-0.33875119323296043,ライクエグザイル,5,0,1:34:2,0
5,-0.8487669247169624,0.3023674011722771,-0.2987174620235301,-0.20588845855752377,0.1096074624582696,2.5837176875331065,-0.18477337812706934,アズールウィンドウ,6,1,1:32:8,330
6,0.13813636841592505,0.365746923185096,-0.1656573734978856,0.9567474842793313,0.4343756773201894,-0.07363755491110502,-0.9546624536565248,ブリッツシュラーク,7,1,1:32:4,110
7,0.24379250633000968,0.2254784118823498,0.015087007991604128,-0.5533067396714956,0.15055675369444219,-0.457833493577738,-0.030795563021178248,ペイシャキャサリン,8,0,1:33:9,0
8,-0.0016712484198898507,0.28170016573331474,-0.27222064785825184,-0.15157087414467177,0.18844642091586974,-0.16968653957776325,0.5851156974023861,ゴールドノーブル,9,0,1:34:0,0
9,-0.3118553500813371,0.31487651735901767,-0.37786527330171493,-0.12432371276620678,0.17516268198576937,-0.6499314629110545,-0.33875119323296043,アイファーハート,10,0,1:34:8,0
0,-0.7428530698188778,2.1006841472015116,1.649509751027794,-2.016824140939273,-1.8147589335574184,0.8451946742448883,1.294207641143596,アポストル,1,0,1:20:9,0
1,0.01803859407999706,0.18119249231174853,-0.01205332579049442,0.47507226738255814,0.5086807525933242,-0.30010535534782384,0.09114138317912648,ヴィランドリー,2,0,1:21:4,0
2,0.9639305429901058,-1.2228724561853617,-0.4603141310422067,0.3930762340056257,0.31548128259801705,0.036747594532385616,-0.7109027887971865,キクノレレ,3,0,1:22:2,0
3,-0.403450773739164,-0.07669698802445361,-2.181638246770853,0.4260836946068733,0.2082420799377783,0.6430829043167626,-0.10936965981495177,ゴールドエッグ,4,0,1:22:5,0
4,1.4909600991694247,0.48290778404115164,1.0918826524725198,0.4636264268806045,0.6948026541817914,-0.46853183028792855,0.492163469167283,スマイルプロバイド,5,1,1:20:5,100
5,0.7900129881557938,0.49494720012632126,0.1958074781102878,0.4736231807124926,0.5870343421726971,-0.805384780168138,-0.30988070280903,ホクセツプリンス,6,1,1:20:1,120
6,-2.0388092812920244,-1.7505142085439482,-0.6600689460986034,0.4014164716780903,0.12575419254082068,-0.8727553701441798,1.4947186841376743,ニシノオウカン,7,0,1:22:5,0
7,-0.15118158174073287,-0.5986936373172498,0.03996361518639021,-2.0265015496732834,-2.1610011211268714,-0.1316788804077191,-1.111924874785343,ブラディーリッパー,8,0,1:22:4,0
8,0.9639305429901058,0.161553830823806,0.27968666109853396,0.4669151393374953,0.5705525018892152,0.47465642937665786,0.29165242617320475,マコトパパヴェロ,9,1,1:20:9,160
9,-0.403450773739164,0.3374793417501261,-0.5004621394937346,0.48660427481426316,0.4659749505500794,2.125235883789684,0.492163469167283,ヒシデルマー,10,0,1:21:2,0
10,-0.48712728705560016,-0.10998750618366641,0.5576866313003666,0.4569080011945545,0.4992372982205501,-1.5464612699045988,-1.913969046761656,ベルフラワー,11,0,1:22:2,0
0,0.2819725650166289,0.4447069443067267,0.3535214363315057,0.3190073211154424,0.3685738662735365,-1.8254241269878462,-0.28461922073198254,イナクティーレ,1,0,1:31:4,0
1,0.4888162381314384,0.5741668238335232,0.4997515323245091,0.6420202698009126,0.5830613597010861,0.3498729576726699,-1.3282230300825852,マルクデラポム,2,0,1:31:4,0
2,0.25373725137852754,0.42536325307910705,0.6691443442210159,0.5839448452511419,0.556002122977583,0.28294073968311556,-0.28461922073198254,ジャスパーエイト,3,1,1:30:9,190
3,0.4589631975565263,0.569632582766326,0.5470686972445724,0.49981201315919455,0.5458385025318171,-0.3194492222228735,-1.676090966532786,メイショウルクール,4,0,1:31:3,0
4,0.22923881295704393,0.3434212431439563,0.35683165521944926,0.3866998990545282,0.3462639212589085,-0.6541103121706452,-0.45855318895708297,スクワール,5,0,1:32:4,0
5,0.2591723839744314,0.4284162192975476,0.49005134789448707,0.44972608629167127,0.4300336753394112,1.5546528814846479,0.41111665216841925,エイシンユニコーン,6,0,1:31:4,0
6,0.24830211878262368,0.42243718013779785,0.4012942397099825,0.37793625778155415,0.38314574785718525,-0.9553052931236397,0.5850506203935197,ヴィオローネ,7,0,1:32:7,0
7,0.20347444443174098,0.39384859936412214,0.2948670783649951,0.3351457537236084,0.3258341988939472,1.4877206634950937,0.23718268394331882,サハラファイター,8,0,1:32:7,0
8,0.22553400077197877,0.43382245989912044,0.34692275245849613,0.4071361213507494,0.37656758144464836,-0.45331365820198216,0.06324871571821834,アルファアリエス,9,0,1:32:4,0
9,-2.829930731841322,-2.0179076529141144,-2.3694572919931223,-2.2423924828377113,-2.483324902439534,0.1156101947092297,1.9765223661943232,モンファロン,10,1,1:31:2,180
10,0.4344569702189129,-2.0179076529141144,-1.5899957917758871,-1.7590360846910957,-1.4319960738385873,0.41680517566222425,0.7589845886186201,スリーパスポート,11,1,1:30:5,330
0,-0.9912644958427724,-1.3995643197059473,-1.431296726562178,-0.8345437525516762,-1.3439737550645507,-0.09764153631267396,0.515876954571596,ベストロマン,1,0,1:22:0,0
1,-1.3506825335609352,-0.6091445004305327,0.5069026902170203,-0.6838764799584494,-0.6752137053878399,-0.1708726885471789,1.2037128940003907,バングライオン,2,0,1:22:7,0
2,-0.381830105044192,0.5281728334064554,0.22973108801293787,-0.3607957941934575,-0.013954857301766658,-0.5736440258369562,-0.17195898485719865,ブイキャスター,3,1,1:20:7,800
3,-0.4654721504968323,-1.8857952688042443,-0.4159452883318439,-1.046980847799261,-1.2145908393103484,0.5614388337978706,0.8597949242859934,ファーレンハイト,4,0,1:21:7,0
4,-0.29798255088036396,0.257355935016363,-0.9478241521955239,1.6294712874529174,0.41929580245375814,-1.9284203421752977,-0.17195898485719865,ブリリアントアリス,5,0,1:22:2,0
5,-0.773764577197891,-0.43666269058403195,-1.1883415190756599,0.2999406458672837,-0.4892841623484465,-0.09764153631267396,-0.17195898485719865,マイアベーア,6,0,1:22:7,0
6,-0.18686749942748299,-0.43666269058403195,-0.8585750559353779,-0.6303600473470721,-0.6278106934228678,-0.6468751780714611,-0.17195898485719865,ヨドノベスト,7,0,1:22:3,0
7,1.9567505363424134,1.2172132963989508,1.9244979075966107,1.9440551254370668,2.0697586237365746,-0.31733499301618884,-0.8597949242859934,タマモジュニア,8,1,1:19:5,100
8,-0.1296678793445983,0.028794206499032294,0.22973108801293787,-0.6941824221781115,-0.2387456326774229,1.7331372695499498,0.17195898485719865,ユーキホープ,9,0,1:20:9,0
9,1.600232911439659,1.1266531951083938,0.9336096638333703,0.9707729252592484,1.3459575245970008,0.04882076815633594,-2.57938477285798,リュウノシャツ,10,0,1:21:1,0
10,0.8110871574414552,0.39242670728074913,0.8797106670837174,-0.5056177232113849,0.3333117903524992,1.7331372695499498,0.515876954571596,ワキノスウィフト,11,0,1:21:0,0
11,0.20946118657152457,1.2172132963989508,0.1377996373440237,-0.08788291677706249,0.43524990437332245,-0.24410384078168387,0.8597949242859934,ナリタクローネ,12,1,1:20:7,170
0,-1.0948407472481045,-1.1381122441547706,0.9195501115486717,-0.06569543849723262,-0.35929056806654236,0.7578179882479171,0.24110587941517897,ドットスマイル,1,0,1:38:8,0
1,-0.20771219357532764,0.41063888431960327,0.8441689610571387,0.549198820045601,0.5626045658185195,0.5338323759578925,-1.6623615896520234,アスターアゲイン,2,0,1:37:4,0
2,0.8672268882722686,0.32758120607233665,-0.4858651572929129,-0.2936577877088212,0.133096895245025,0.8698107943929294,-0.3933832769405552,ミロワールティグル,3,1,1:36:1,130
3,-0.5326420195582402,0.0794540182759405,-0.6305775345404189,0.860521333299425,-0.04498648242626723,-1.6313618761790123,-1.0278724332962894,アグリナンバーワン,4,0,1:37:1,0
4,1.2885483504371076,2.029711731880568,1.6672198869341313,0.47177483033356515,1.7761634577172905,-0.36211007320220606,0.24110587941517897,エイシンクレイオー,5,1,1:36:6,120
5,1.0352215916655567,0.0794540182759405,-0.7746900677371565,-1.777992165553948,-0.8014557688549094,1.3177820189729788,1.890777685940088,アスターヴィガー,6,0,1:37:9,0
6,-1.333314387887045,-0.4934785507678451,-1.415872472878903,-0.969136388036593,-1.3317152718960281,-1.1833906515989632,-0.6471789394828488,ココナッツクッキー,7,0,1:38:5,0
7,0.2847808167272368,-0.6556421202061417,0.6189817186796922,0.7824456977614864,0.3831167672717263,0.12319208675951397,0.8755950357709132,リュウノトップ,8,1,1:36:9,140
8,0.8672268882722686,0.5779593187351363,0.2468268473829264,1.4116774863932446,1.0174351475121115,0.6084942467212341,0.3680037106863258,ノーザンメジャー,9,0,1:37:2,0
9,-1.1744951871056153,-1.1381122441547706,-0.9897422931531521,-0.969136388036593,-1.3349687423208552,-1.03406691007228,0.11420804814403214,タケマルゴールド,10,0,1:37:8,0
0,-1.4226377754486965,-0.45065906171880177,-1.6357521938852275,-1.1732083750400841,-1.4081861559986282,-0.35947157895766224,0.2966883079863586,ツバキ,1,0,1:37:8,0
1,-1.8732492774758414,-0.26844140904939096,-1.3278780037073192,-0.6911439659499037,-1.245488717410604,-0.8496600957181112,-0.1271521319941537,クィーンストーリー,2,0,1:38:9,0
2,-0.15785770685416728,0.9455971280919111,-0.2143410651938218,0.8856592139759952,0.5489200173918731,0.21241502392952816,1.5682096279278954,バトルハヤチメ,3,1,1:35:0,130
3,1.3525873157578165,1.375064201429067,0.06698903435126596,-0.6911439659499037,0.6546446900036745,0.1579496331783672,1.5682096279278954,メイショウメロディ,4,0,1:35:6,0
4,0.6164623660743643,0.4145913980912066,1.2043192553510003,1.6596605947495413,1.22209836800424,-1.4215466986053016,-0.9748330119551781,アワジノオトメ,5,0,1:37:4,0
5,0.7113974560925359,0.3754007312883375,0.6332368648915252,-0.03890929653809622,0.4803409399634261,-1.1764524402250771,-0.9748330119551781,サンアニストン,6,1,1:35:2,180
6,0.051026981756741946,-2.056839174177621,-0.7734513576651002,-1.2529690319383078,-1.3093772460195285,-0.11437732057743777,-0.550992571974666,グラーネ,7,0,1:36:6,0
7,-0.22903469868032977,-0.5414813823103302,0.3495124747215617,0.960325354412431,0.17982554770190065,1.138326666699265,-0.550992571974666,ウインイルソーレ,8,0,1:36:7,0
8,0.14477229617277731,-0.6321134990890813,0.3495124747215617,-0.3663954343277484,-0.2247435299084744,1.682980574210875,0.7205287479668708,アポロゴールド,9,0,1:37:3,0
9,0.806533042604929,0.8388810674444933,1.3478525164146815,0.7081249066060388,1.1019660862721348,0.7298362360655576,-0.9748330119551781,クンペル,10,1,1:35:4,120
0,0.6134881307005811,0.36502125228907417,0.8651613638446738,0.6799609853896093,0.7787285797830045,0.44604404070850123,0.7436139270305979,トーセンフローラ,1,0,1:35:4,0
1,-0.30492702510256864,1.0944908727917777,0.0320916245081472,-0.2846712982878871,0.25979799412678206,-1.1054134921906336,-1.1962484913100924,ニンタイ,2,0,1:36:3,0
2,-0.480484467628243,0.2452556507688426,0.0833302723146393,0.380287933621388,0.14091395889523775,0.019393219161239185,-0.5496276851965289,マジカルビアンカ,3,0,1:36:7,0
3,-1.875474104294978,-2.3207588757050694,-1.2630312279861522,-1.3651431954863533,-2.0419141552161313,2.424152395154898,1.3902347331441613,ナイキスパークル,4,0,1:37:6,0
4,0.26726019498114006,1.0944908727917777,1.024570384236635,2.2178870431440485,1.471290681182194,-0.95026773890072,0.42030352397381626,アルファミルキー,5,0,1:35:7,0
5,1.4921311320056467,0.6666840737147702,0.44506636708523134,0.4549650433565454,0.8082105911377203,-0.3684711640635445,-1.1962484913100924,アレクシア,6,1,1:35:0,140
6,-0.19097193069180182,-0.2874359724485243,-2.1197241394461037,-0.5035097333395124,-1.1319175066226326,-0.09696609580619592,0.42030352397381626,ハロービギン,7,1,1:35:1,390
7,0.7293880241667074,-0.1109994877215012,0.18613427556506573,-0.6486317367317238,-0.016831943122019796,0.1357525341286743,-0.5496276851965289,クールエンゲージ,8,1,1:35:0,520
8,0.8455345131508399,-0.05193812207135901,-0.1717819825868625,-0.7931420562318664,-0.16068019635591127,-0.7563355472883282,1.3902347331441613,アンジェラ,9,0,1:35:7,0
9,-1.0959444672872587,-0.6948102644098683,0.9181830624647955,-0.1380029854341412,-0.10759800380828122,0.2521118490961094,-0.8729380882533107,ラバーソール,10,0,1:35:4,0
0,1.0214556736002813,-0.16657639293833265,0.5586645895558007,-0.3909988775129338,0.22715982598372567,-0.2472204583674599,0.40657855630736306,レッドカイラス,1,1,1:34:6,110
1,-0.9728422422106295,0.13819859091422343,-1.149632536053302,0.029211071183310688,-0.7208781352624687,-0.7769785834405897,0.13552618543578768,メヒティヒ,2,0,1:37:1,0
2,-0.39370099535176,0.830406770253364,0.21364848061546707,1.4800924214948712,1.2017090710903515,-0.3649444861614888,0.13552618543578768,ペンデュラム,3,0,1:36:1,0
3,-0.9728422422106295,-1.5757345087946113,-1.1302886138955437,-1.0849910776931493,-2.0023560335876605,0.7534337778817853,0.13552618543578768,テンシノコレクター,4,0,1:37:9,0
4,-0.9728422422106295,-1.5757345087946113,-0.7996093551145472,0.34230264320582726,-0.9664933607393902,1.0477438473668574,0.40657855630736306,アグネスハンサム,5,0,1:36:8,0
5,1.2608467036957385,-0.16876104553678015,1.2599473327279853,-0.8363139211713744,0.3376531593466038,0.6945717639847708,0.6776309271789385,マイネルクレイモア,6,0,1:35:8,0
6,0.6642791632717001,-0.434439848480277,-0.12769724418719636,-0.1772794761384269,-0.14554626580726654,-1.8364948335868494,-0.40657855630736306,サカノフォワード,7,0,1:35:2,0
7,1.1410233088242483,1.1064265806426508,1.4020373002988191,-0.1772794761384269,1.2264935377579997,0.2825376667056699,1.4907880397936646,ナイトオブスターズ,8,1,1:33:4,100
8,0.42742538395260504,1.19883148109043,0.8373601073607315,-1.0529567314346027,0.2679786419227477,1.3420539168519294,-0.6776309271789385,サーベイヤースリー,9,1,1:35:0,100
9,-1.202802511360858,0.6473828816439843,-1.0644300613081383,1.868213424204967,0.5742795592953014,-0.8947026112346186,-2.3039451524083905,バクシンスカイ,10,0,1:36:8,0
0,0.22085190828439075,0.960646952413816,0.5786202511805699,1.4957321934625936,1.169409137280125,0.6141296055506469,-0.5245600260144441,パクスディオラム,1,1,1:33:8,100
1,-1.4035134883612883,0.06139553538694519,-0.49729443610291,-0.16760689048440944,-0.5565538564666848,-0.8597814477709056,-0.5245600260144441,マサルーキー,2,0,1:35:1,0
2,-0.8368603324949382,0.61178001689113,-0.08698798756260473,-0.425599906205466,-0.17731696894994312,0.2631984023788487,-1.0182635799103914,カイジンキングオー,3,0,1:36:0,0
3,-0.9318001130879339,0.06139553538694519,1.085341361965694,0.02732725848230881,0.11922603552459693,0.2982915226960285,1.6971059665173192,ココリエルサ,4,0,1:34:6,0
4,1.6034931827474463,-0.7466530186685678,-0.9839909229159526,-0.4897583379337835,-0.34986934338396036,1.3159920118942434,0.21599530482947696,ロンリーハンター,5,1,1:33:7,100
5,0.8083206345369964,1.2534254806219272,0.9956076549562388,0.4870434813131489,1.170246762019986,-1.772202576017581,-0.030856472118496712,チョウクルクル,6,1,1:34:2,100
6,0.4158370719710856,-0.34521864085252935,0.6113801144430073,0.8866059496171763,0.5039996016180353,-0.5790364852334671,1.2034024126213716,ウインクバック,7,0,1:35:7,0
7,0.12367113640430637,-1.856771861179659,-1.7026760359640614,-1.8137437482515542,-1.8791413676421436,0.7194089665021863,-1.0182635799103914,タネノオー,8,0,1:35:0,0
0,-1.685985986001571,0.3196538042571584,0.32540862388996866,-0.39107209110271035,0.25608211420907495,0.6978499586730702,-0.5230307362661747,ウインドフェスタ,1,0,1:35:0,0
1,-0.1931540384976929,0.3281793016587899,0.29549823395145164,-0.5864790393706943,0.2674009017880212,-0.6837992883642159,-0.3218650684714921,ヨイマチグサ,2,1,1:33:1,1260
2,-0.783287673170727,0.3670082997256264,0.2644260469222682,-0.19427192748319644,0.2975529780788931,-1.3863328038069036,0.28163193491255556,テイケイドルチェ,3,0,1:34:6,0
3,1.1699662518989642,0.3196538042571584,0.34231594584263747,2.216308737226995,0.5949877453710299,1.2364589871791307,1.2874602738859684,タユウグロ,4,1,1:31:9,150
4,-0.37159887651325774,0.32391191449366424,0.3304312108742682,-0.4156820081612211,0.2935331308579397,0.7681033102173389,1.890957277270016,ビックアマゾネス,5,1,1:33:4,710
5,-0.7262081073301263,0.26926921231704376,0.27086396906047633,-0.6348099690062721,0.20281319771496073,-0.028101340617707245,0.080466267117873,ニシノホクサイ,6,0,1:37:0,0
6,0.7106700327078919,-2.8449225447301147,-2.8431939242581232,1.4885946293503132,-2.8292771198866427,0.2529120655593679,-0.3218650684714921,ルールダーマ,7,0,1:33:6,0
7,1.2624265376815893,0.33245599610235615,0.40645406200042444,-0.41028437089040204,0.3787456396570036,-1.1053193976298286,-0.9253620718555396,マイティーフライ,8,0,1:33:5,0
8,-0.46053532622934346,0.2734183194227463,0.3455639891344057,-0.44023900066691163,0.2669022832588414,1.28329455487531,0.080466267117873,エイシンプロトン,9,0,1:34:7,0
9,1.0777071854542732,0.31137189249557345,0.26223184258222526,-0.6320649598959028,0.27125912895086246,-1.0350660460855599,-1.5288590752395872,クラウンドヘッド,10,0,1:34:4,0
